schengen_state,origin_country,origin_consulate,visas_applied,visas_issued,visas_not_issued,visa_refusal_rate,year
Slovenia,UKRAINE,KIEV,5956.0,5860.0,96.0,0.0161182001343183,2014
France,ARMENIA,YEREVAN,5901.0,4892.0,1008.0,0.1708474576271186,2014
France,HAITI,PORT AU PRINCE,5892.0,3864.0,2021.0,0.3434154630416313,2014
Netherlands,RUSSIAN FEDERATION,ST. PETERSBURG,5841.0,5716.0,45.0,0.0078111438986287,2014
France,CHAD,N'DJAMENA,5783.0,5280.0,490.0,0.0849220103986135,2014
Italy,JORDAN,AMMAN,5697.0,5149.0,306.0,0.0560953253895508,2014
Italy,KOSOVO,PRISTINA,5677.0,161.0,1657.0,0.9114411441144116,2014
Norway,RUSSIAN FEDERATION,ST. PETERSBURG,5660.0,5486.0,174.0,0.0307420494699646,2014
Spain,OMAN,MUSCAT,5660.0,5280.0,44.0,0.0082644628099173,2014
Belgium,INDIA,NEW DELHI,5603.0,4844.0,767.0,0.1366957761539832,2014
Belgium,RWANDA,KIGALI,5579.0,4370.0,973.0,0.1821074302826127,2014
Italy,INDIA,KOLKATA,5540.0,5330.0,210.0,0.0379061371841155,2014
Germany,NAMIBIA,WINDHOEK,5525.0,5353.0,162.0,0.0293744333635539,2014
Luxembourg,RUSSIAN FEDERATION,MOSCOW,5518.0,5463.0,53.0,0.0096084118926758,2014
Slovakia,RUSSIAN FEDERATION,ST. PETERSBURG,5490.0,5450.0,63.0,0.0114275349174678,2014
Italy,PAKISTAN,ISLAMABAD,5478.0,2670.0,2767.0,0.5089203604929189,2014
France,NIGER,NIAMEY,5476.0,4780.0,475.0,0.0903901046622264,2014
Belgium,THAILAND,BANGKOK,5360.0,4839.0,463.0,0.0873255375330064,2014
Italy,"CONGO, THE DEMOCRATIC REPUBLIC OF THE",KINSHASA,5324.0,1721.0,3488.0,0.669610289882895,2014
Czech Republic,THAILAND,BANGKOK,5260.0,5206.0,51.0,0.0097013505801788,2014
Belgium,ALGERIA,ALGIERS,5234.0,3835.0,1202.0,0.2386341076037323,2014
Greece,SAUDI ARABIA,JEDDAH,5228.0,4943.0,133.0,0.0262017336485421,2014
France,PERU,LIMA,5205.0,5110.0,90.0,0.0173076923076923,2014
Spain,NIGERIA,LAGOS,5160.0,2217.0,2705.0,0.549573344169037,2014
Germany,SRI LANKA,COLOMBO,5130.0,4336.0,725.0,0.1432523216755581,2014
France,IRAQ,ERBIL,5121.0,4318.0,796.0,0.1556511536957372,2014
Spain,EQUATORIAL GUINEA,BATA,5116.0,4808.0,108.0,0.0219690805532953,2014
Latvia,RUSSIAN FEDERATION,KALININGRAD,5056.0,5025.0,30.0,0.0059347181008902,2014
Belgium,TURKEY,ANKARA,5053.0,4293.0,761.0,0.1505738029283735,2014
France,CONGO,POINTE NOIRE,5031.0,3866.0,1164.0,0.2314115308151093,2014
Poland,TURKEY,ISTANBUL,5016.0,4814.0,201.0,0.0400797607178464,2014
Germany,INDIA,KOLKATA,5014.0,4824.0,190.0,0.0378938970881531,2014
Switzerland,LEBANON,BEIRUT,5004.0,2945.0,982.0,0.2500636618283677,2014
France,PAKISTAN,ISLAMABAD,4999.0,3809.0,1190.0,0.2380476095219043,2014
Greece,EGYPT,CAIRO,4998.0,4367.0,602.0,0.1211511370497081,2014
Poland,CHINA,SHANGHAI,4941.0,4831.0,108.0,0.021866774650739,2014
Spain,UNITED KINGDOM,EDINBURGH,4937.0,4424.0,1.0,0.0002259887005649,2014
Belgium,CHINA,SHANGHAI,4926.0,4719.0,213.0,0.0431873479318734,2014
Switzerland,AZERBAIJAN,BAKU,4918.0,4804.0,102.0,0.0207908683245006,2014
Germany,GHANA,ACCRA,4877.0,3502.0,1374.0,0.2817883511074651,2014
Netherlands,KUWAIT,KUWAIT,4870.0,4656.0,158.0,0.0328209389281263,2014
Netherlands,UNITED ARAB EMIRATES,DUBAI,4859.0,4225.0,419.0,0.0902239448751076,2014
Netherlands,SAUDI ARABIA,RIYADH,4852.0,4485.0,220.0,0.0467587672688629,2014
Germany,KENYA,NAIROBI,4795.0,3626.0,1167.0,0.2434800751095347,2014
Portugal,ANGOLA,BENGUELA,4781.0,4641.0,140.0,0.0292825768667642,2014
France,CAMBODIA,PHNOM PENH,4772.0,4219.0,551.0,0.1155136268343815,2014
Sweden,UNITED KINGDOM,LONDON,4751.0,4393.0,5.0,0.0011368804001819,2014
Lithuania,GEORGIA,TBILISSI,4741.0,3726.0,941.0,0.2016284551103492,2014
Denmark,UNITED KINGDOM,LONDON,4728.0,4476.0,9.0,0.0020066889632107,2014
Switzerland,EGYPT,CAIRO,4727.0,3852.0,698.0,0.1534065934065934,2014
Spain,BOLIVIA,LA PAZ,4717.0,3623.0,883.0,0.1959609409675987,2014
Greece,KOSOVO,PRISTINA,4715.0,2771.0,828.0,0.2300639066407335,2014
Spain,PAKISTAN,ISLAMABAD,4714.0,2399.0,1784.0,0.42648816638776,2014
Italy,ECUADOR,QUITO,4689.0,4191.0,459.0,0.0987096774193548,2014
Austria,KAZAKHSTAN,ASTANA,4663.0,4592.0,71.0,0.0152262491957966,2014
Germany,IRAQ,BAGDAD,4660.0,1182.0,214.0,0.153295128939828,2014
Spain,BOLIVIA,SANTA CRUZ DE LA SIERRA,4642.0,4100.0,327.0,0.0738649198102552,2014
Germany,LIBYAN ARAB JAMAHIRIYA,TRIPOLI,4638.0,3874.0,715.0,0.1558073654390935,2014
Switzerland,PHILIPPINES,MANILA,4612.0,4282.0,329.0,0.0713511168943829,2014
Italy,QATAR,DOHA,4543.0,4341.0,59.0,0.0134090909090909,2014
Netherlands,SOUTH AFRICA,CAPE TOWN,4532.0,4481.0,43.0,0.0095048629531388,2014
Poland,ARMENIA,YEREVAN,4530.0,4143.0,386.0,0.0852285272687127,2014
France,MAURITANIA,NOUAKCHOTT,4513.0,3494.0,1018.0,0.2256205673758865,2014
Belgium,UNITED ARAB EMIRATES,ABU DHABI,4471.0,4239.0,179.0,0.0405160706201901,2014
Italy,PERU,LIMA,4452.0,3833.0,619.0,0.1390386343216532,2014
Italy,GHANA,ACCRA,4433.0,2623.0,1634.0,0.3838383838383838,2014
Sweden,FORMER YUGOSLAV REPUBLIC OF MACEDONIA,SKOPJE,4379.0,28.0,972.0,0.972,2014
Hungary,"MOLDOVA, REPUBLIC OF",CHISINAU,4368.0,4265.0,100.0,0.0229095074455899,2014
Italy,OMAN,MUSCAT,4362.0,4315.0,10.0,0.0023121387283236,2014
Hungary,RUSSIAN FEDERATION,ST. PETERSBURG,4338.0,4325.0,13.0,0.0029967727063162,2014
Italy,SRI LANKA,COLOMBO,4330.0,3838.0,389.0,0.0920274426307073,2014
Latvia,CHINA,BEIJING,4326.0,4270.0,29.0,0.0067457548267038,2014
Switzerland,UNITED ARAB EMIRATES,DUBAI,4308.0,4150.0,99.0,0.0232995999058602,2014
Germany,TURKMENISTAN,ASHGABAT,4306.0,4196.0,96.0,0.0223671947809878,2014
Sweden,BANGLADESH,DHAKA,4293.0,2879.0,1067.0,0.2704004054738976,2014
Switzerland,COLOMBIA,BOGOTA,4292.0,4041.0,248.0,0.0578223362089065,2014
France,IRAQ,BAGDAD,4284.0,3680.0,596.0,0.1393826005612722,2014
Belgium,NIGERIA,ABUJA,4223.0,2426.0,1722.0,0.4151398264223722,2014
France,YEMEN,SANA'A,4180.0,3476.0,704.0,0.1684210526315789,2014
Czech Republic,KUWAIT,KUWAIT,4155.0,4135.0,12.0,0.0028936580660718,2014
Greece,KUWAIT,KUWAIT,4154.0,3084.0,1026.0,0.2496350364963503,2014
Spain,ANGOLA,LUANDA,4153.0,3127.0,642.0,0.1703369594056779,2014
Italy,VIET NAM,HANOI,4152.0,3887.0,225.0,0.0547178988326848,2014
Italy,PAKISTAN,KARACHI,4149.0,3107.0,1024.0,0.2478818687969014,2014
Germany,ECUADOR,QUITO,4143.0,4017.0,126.0,0.0304127443881245,2014
Latvia,GEORGIA,TBILISSI,4127.0,3871.0,255.0,0.0618031992244304,2014
Hungary,INDIA,NEW DELHI,4104.0,3537.0,561.0,0.1368960468521229,2014
Greece,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,4098.0,3426.0,645.0,0.1584377302873987,2014
Netherlands,COLOMBIA,BOGOTA,4097.0,3929.0,155.0,0.0379529872673849,2014
France,USA,"NEW YORK, NY",4081.0,3913.0,158.0,0.0388111029231147,2014
France,BANGLADESH,DHAKA,4054.0,2984.0,1070.0,0.2639368524913665,2014
Czech Republic,KAZAKHSTAN,ASTANA,4014.0,3833.0,180.0,0.0448542237727386,2014
Belgium,SOUTH AFRICA,JOHANNESBURG,3945.0,3678.0,162.0,0.0421875,2014
Poland,INDIA,NEW DELHI,3934.0,3452.0,468.0,0.1193877551020408,2014
Austria,JORDAN,AMMAN,3916.0,3150.0,744.0,0.1910631741140215,2014
Poland,GEORGIA,TBILISSI,3890.0,3715.0,175.0,0.0449871465295629,2014
Hungary,EGYPT,CAIRO,3880.0,3470.0,397.0,0.1026635634859063,2014
Netherlands,KENYA,NAIROBI,3851.0,3596.0,191.0,0.0504357010826511,2014
Germany,NEPAL,KATHMANDU,3842.0,3391.0,451.0,0.1173867777199375,2014
Hungary,TURKEY,ANKARA,3837.0,3760.0,75.0,0.0195567144719687,2014
Spain,"CONGO, THE DEMOCRATIC REPUBLIC OF THE",KINSHASA,3813.0,1187.0,1799.0,0.6024782317481581,2014
Hungary,INDONESIA,JAKARTA,3804.0,3801.0,2.0,0.0005259006047856,2014
Italy,BANGLADESH,DHAKA,3787.0,2785.0,827.0,0.2289590254706534,2014
Germany,CUBA,HAVANA,3786.0,3052.0,732.0,0.193446088794926,2014
Belgium,CAMEROON,YAONDE,3773.0,2558.0,1285.0,0.3343741868332032,2014
Hungary,CHINA,CHONGQING,3768.0,3702.0,66.0,0.0175159235668789,2014
Italy,CAMEROON,YAONDE,3761.0,2198.0,1331.0,0.3771606687446869,2014
Greece,LIBYAN ARAB JAMAHIRIYA,TRIPOLI,3756.0,2865.0,869.0,0.2327262988752008,2014
Greece,INDONESIA,JAKARTA,3721.0,3691.0,23.0,0.0061927840603123,2014
Slovenia,KOSOVO,PRISTINA,3693.0,2778.0,915.0,0.2477660438667749,2014
Germany,BANGLADESH,DHAKA,3688.0,2838.0,534.0,0.1583629893238434,2014
Spain,QATAR,DOHA,3682.0,3072.0,40.0,0.0128534704370179,2014
Germany,ETHIOPIA,ADDIS ABEBA,3678.0,2684.0,990.0,0.2694610778443114,2014
Spain,USA,"NEW YORK, NY",3667.0,3537.0,22.0,0.0061815116605788,2014
France,USA,"SAN FRANCISCO, CA",3655.0,3647.0,1.0,0.0002741228070175,2014
Germany,SINGAPORE,SINGAPORE,3654.0,3576.0,76.0,0.0208105147864184,2014
Switzerland,GEORGIA,TBILISSI,3643.0,3424.0,217.0,0.0595990112606426,2014
Netherlands,INDIA,BANGALORE,3635.0,3510.0,114.0,0.0314569536423841,2014
Austria,EGYPT,CAIRO,3626.0,3120.0,478.0,0.1328515842134519,2014
Netherlands,VIET NAM,HO CHI MINH,3575.0,3388.0,84.0,0.0241935483870967,2014
Sweden,TURKEY,ANKARA,3556.0,2714.0,638.0,0.1903341288782816,2014
Germany,TAJIKISTAN,DUSHANBE,3554.0,3411.0,73.0,0.0209529276693455,2014
Poland,UNITED KINGDOM,LONDON,3541.0,3456.0,27.0,0.0077519379844961,2014
Germany,PALESTINE,RAMALLAH,3535.0,2461.0,213.0,0.0796559461480927,2014
Denmark,TURKEY,ISTANBUL,3522.0,3360.0,151.0,0.0430076901167758,2014
Italy,USA,"MIAMI, FL",3511.0,3449.0,0.0,0.0,2014
Portugal,SAUDI ARABIA,RIYADH,3508.0,3339.0,160.0,0.0457273506716204,2014
Germany,USA,"NEW YORK, NY",3504.0,3344.0,96.0,0.027906976744186,2014
Germany,UNITED KINGDOM,EDINBURGH,3502.0,3378.0,119.0,0.0340291678581641,2014
Italy,KENYA,NAIROBI,3456.0,3108.0,261.0,0.0774710596616206,2014
Germany,CAMEROON,YAONDE,3455.0,2770.0,685.0,0.1982633863965267,2014
Portugal,GUINEA-BISSAU,BISSAU,3447.0,2808.0,629.0,0.1830084375909223,2014
Spain,EGYPT,ALEXANDRIA,3438.0,2820.0,491.0,0.148293566898218,2014
Norway,UGANDA,KAMPALA,3432.0,2492.0,939.0,0.2736811425240454,2014
France,CENTRAL AFRICAN REPUBLIC,BANGUI,3423.0,2515.0,902.0,0.2639742464149839,2014
Switzerland,SRI LANKA,COLOMBO,3409.0,2163.0,1082.0,0.3334360554699537,2014
Portugal,UNITED KINGDOM,LONDON,3397.0,3194.0,136.0,0.0408408408408408,2014
Switzerland,MOROCCO,RABAT,3379.0,3019.0,358.0,0.1060112525910571,2014
Czech Republic,SAUDI ARABIA,RIYADH,3369.0,3187.0,176.0,0.0523342253939934,2014
France,CANADA,MONTREAL,3365.0,3316.0,44.0,0.013095238095238,2014
France,ECUADOR,QUITO,3362.0,3145.0,217.0,0.0645449137418203,2014
Finland,TURKEY,ANKARA,3344.0,2897.0,417.0,0.1258298129149064,2014
Belgium,TUNISIA,TUNIS,3318.0,2269.0,895.0,0.2828697850821745,2014
Austria,UNITED KINGDOM,LONDON,3307.0,3150.0,153.0,0.0463215258855585,2014
Switzerland,ALGERIA,ALGIERS,3281.0,2787.0,435.0,0.1350093109869646,2014
Belgium,LEBANON,BEIRUT,3272.0,2558.0,629.0,0.1973642924380295,2014
Poland,INDIA,MUMBAI,3268.0,3168.0,100.0,0.0305997552019583,2014
France,CUBA,HAVANA,3259.0,3134.0,120.0,0.0368776889981561,2014
Lithuania,AZERBAIJAN,BAKU,3259.0,2895.0,251.0,0.0797838525111252,2014
Belgium,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,3242.0,1950.0,1033.0,0.3462956754944686,2014
Italy,USA,"NEW YORK, NY",3224.0,3107.0,57.0,0.0180151706700379,2014
Greece,SOUTH AFRICA,CAPE TOWN,3219.0,3187.0,15.0,0.0046845721424109,2014
France,KENYA,NAIROBI,3218.0,3026.0,144.0,0.0454258675078864,2014
Greece,SAUDI ARABIA,RIYADH,3214.0,2728.0,466.0,0.1458985597996243,2014
Sweden,JORDAN,AMMAN,3210.0,928.0,504.0,0.3519553072625698,2014
Italy,SINGAPORE,SINGAPORE,3204.0,3165.0,37.0,0.0115552779512804,2014
Italy,ANGOLA,LUANDA,3199.0,1633.0,249.0,0.1323060573857598,2014
Sweden,COLOMBIA,BOGOTA,3179.0,2918.0,179.0,0.0577978689053923,2014
Spain,IRAQ,BAGDAD,3174.0,2116.0,579.0,0.2148423005565862,2014
Denmark,TURKEY,ANKARA,3164.0,2669.0,489.0,0.1548448385053831,2014
Sweden,SOUTH AFRICA,PRETORIA,3161.0,3015.0,68.0,0.0220564385338955,2014
Czech Republic,LEBANON,BEIRUT,3157.0,2928.0,156.0,0.0505836575875486,2014
Belgium,BURUNDI,BUJUMBURA,3140.0,2684.0,408.0,0.1319534282018111,2014
Sweden,PAKISTAN,ISLAMABAD,3129.0,1753.0,1191.0,0.4045516304347826,2014
Switzerland,QATAR,DOHA,3114.0,3013.0,60.0,0.0195248942401561,2014
Belgium,EGYPT,CAIRO,3103.0,2491.0,773.0,0.2368259803921568,2014
Poland,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,3103.0,2350.0,710.0,0.2320261437908496,2014
Denmark,INDONESIA,JAKARTA,3101.0,3057.0,2.0,0.0006538084341288,2014
Hungary,AZERBAIJAN,BAKU,3098.0,3001.0,97.0,0.0313105229180116,2014
France,UZBEKISTAN,TASHKENT,3071.0,2988.0,61.0,0.020006559527714,2014
France,DJIBOUTI,DJIBOUTI,3042.0,2156.0,885.0,0.2910226899046366,2014
Italy,MOROCCO,RABAT,3039.0,2742.0,279.0,0.0923535253227408,2014
Czech Republic,EGYPT,CAIRO,3028.0,2391.0,572.0,0.1930475869051637,2014
Latvia,UZBEKISTAN,TASHKENT,3017.0,2766.0,238.0,0.0792276964047936,2014
Latvia,AZERBAIJAN,BAKU,3011.0,2894.0,117.0,0.0388575224178013,2014
Malta,TURKEY,ISTANBUL,3006.0,2359.0,145.0,0.0579073482428115,2014
Belgium,CHINA,GUANGZHOU (CANTON),3004.0,2871.0,73.0,0.0247961956521739,2014
Italy,COTE D'IVOIRE,ABIDJAN ,2994.0,1744.0,1186.0,0.404778156996587,2014
Switzerland,JORDAN,AMMAN,2992.0,2620.0,182.0,0.0649536045681656,2014
Sweden,SAUDI ARABIA,RIYADH,2991.0,2261.0,499.0,0.1807971014492753,2014
France,HONG KONG S.A.R.,HONG KONG,2974.0,2939.0,35.0,0.0117686617350369,2014
Belgium,KOSOVO,PRISTINA,2967.0,1947.0,921.0,0.3211297071129707,2014
Italy,ETHIOPIA,ADDIS ABEBA,2951.0,2292.0,585.0,0.2033368091762252,2014
France,UNITED KINGDOM,EDINBURGH,2949.0,2776.0,170.0,0.0577053632043448,2014
France,USA,"CHICAGO, IL",2942.0,2884.0,54.0,0.0183798502382573,2014
Germany,SENEGAL,DAKAR,2935.0,1883.0,1052.0,0.3584327086882453,2014
Italy,BAHRAIN,MANAMA,2931.0,2810.0,50.0,0.0174825174825174,2014
Sweden,NIGERIA,ABUJA,2927.0,1513.0,1226.0,0.447608616283315,2014
Spain,KENYA,NAIROBI,2909.0,2575.0,240.0,0.0852575488454707,2014
Switzerland,USA,"NEW YORK, NY",2898.0,2776.0,55.0,0.0194277640409749,2014
Italy,"MOLDOVA, REPUBLIC OF",CHISINAU,2882.0,2737.0,139.0,0.0483310152990264,2014
France,COMOROS,MORONI,2877.0,1501.0,1369.0,0.4770034843205575,2014
Denmark,GHANA,ACCRA,2867.0,1716.0,576.0,0.2513089005235602,2014
Italy,UZBEKISTAN,TASHKENT,2825.0,2660.0,160.0,0.0567375886524822,2014
Switzerland,NIGERIA,ABUJA,2825.0,2381.0,269.0,0.1015094339622641,2014
France,DOMINICAN REPUBLIC,SANTO DOMINGO,2803.0,2402.0,396.0,0.1415296640457469,2014
Malta,CHINA,BEIJING,2791.0,1317.0,449.0,0.254246885617214,2014
Greece,AZERBAIJAN,BAKU,2774.0,2591.0,99.0,0.0368029739776951,2014
Netherlands,USA,"WASHINGTON, DC",2760.0,2664.0,52.0,0.0191458026509572,2014
Switzerland,PAKISTAN,ISLAMABAD,2751.0,2070.0,520.0,0.2007722007722007,2014
France,ANGOLA,LUANDA,2747.0,2245.0,502.0,0.1827448125227521,2014
Switzerland,GHANA,ACCRA,2743.0,2060.0,671.0,0.2456975466861955,2014
Austria,AZERBAIJAN,BAKU,2728.0,2693.0,35.0,0.0128299120234604,2014
Czech Republic,UNITED ARAB EMIRATES,ABU DHABI,2723.0,2455.0,165.0,0.0629770992366412,2014
Norway,UNITED KINGDOM,LONDON,2721.0,2600.0,114.0,0.0420044215180545,2014
Germany,ANGOLA,LUANDA,2706.0,1916.0,790.0,0.2919438285291943,2014
Greece,JORDAN,AMMAN,2697.0,2364.0,319.0,0.1188967573611628,2014
Germany,DOMINICAN REPUBLIC,SANTO DOMINGO,2647.0,1885.0,761.0,0.2876039304610733,2014
Iceland,RUSSIAN FEDERATION,MOSCOW,2639.0,2612.0,27.0,0.0102311481621826,2014
Malta,TUNISIA,TUNIS,2637.0,1699.0,835.0,0.329518547750592,2014
France,ISRAEL,JERUSALEM,2634.0,2525.0,106.0,0.0402888635499809,2014
Czech Republic,MONGOLIA,ULAN BATOR,2620.0,2259.0,358.0,0.1367978601452044,2014
Greece,EGYPT,ALEXANDRIA,2613.0,2078.0,534.0,0.2044410413476263,2014
Germany,MYANMAR,YANGON,2603.0,2556.0,46.0,0.0176787086856264,2014
Belgium,SAUDI ARABIA,RIYADH,2601.0,2469.0,185.0,0.0697061039939713,2014
Poland,EGYPT,CAIRO,2574.0,1898.0,660.0,0.2580140734949179,2014
Germany,"TANZANIA, UNITED REPUBLIC OF",DAR ES SALAAM,2572.0,2468.0,94.0,0.0366900858704137,2014
Switzerland,SINGAPORE,SINGAPORE,2570.0,2561.0,2.0,0.000780335544284,2014
Czech Republic,GHANA,ACCRA,2566.0,1217.0,1349.0,0.5257209664848013,2014
Czech Republic,UZBEKISTAN,TASHKENT,2566.0,2471.0,86.0,0.033633163863903,2014
France,MYANMAR,YANGON,2560.0,2521.0,39.0,0.015234375,2014
Spain,USA,"MIAMI, FL",2558.0,2521.0,22.0,0.0086511993708218,2014
Norway,PAKISTAN,ISLAMABAD,2532.0,1454.0,1078.0,0.4257503949447077,2014
Portugal,SOUTH AFRICA,JOHANNESBURG,2530.0,2387.0,143.0,0.0565217391304347,2014
Switzerland,TUNISIA,TUNIS,2528.0,2157.0,359.0,0.1426868044515103,2014
Netherlands,LEBANON,BEIRUT,2525.0,2017.0,360.0,0.1514514093395035,2014
Switzerland,SOUTH AFRICA,CAPE TOWN,2523.0,2499.0,13.0,0.0051751592356687,2014
Hungary,UNITED ARAB EMIRATES,ABU DHABI,2520.0,2185.0,329.0,0.1308671439936356,2014
Germany,USA,"SAN FRANCISCO, CA",2518.0,2485.0,32.0,0.0127135478744537,2014
Norway,INDONESIA,JAKARTA,2505.0,2440.9999999999995,64.0,0.0255489021956087,2014
Hungary,KOSOVO,PRISTINA,2504.0,1843.0,660.0,0.2636835797043548,2014
Germany,USA,"CHICAGO, IL",2496.0,2433.0,39.0,0.0157766990291262,2014
France,USA,"HOUSTON, TX",2495.0,2474.0,4.0,0.0016142050040355,2014
Portugal,SAO TOME AND PRINCIPE,SAO TOME ,2490.0,2200.0,276.0,0.1114701130856219,2014
Netherlands,PERU,LIMA,2486.0,2436.0,48.0,0.0193236714975845,2014
Denmark,SOUTH AFRICA,PRETORIA,2462.0,2330.0,65.0,0.0271398747390396,2014
Spain,BANGLADESH,DHAKA,2462.0,1552.0,891.0,0.3647155137126484,2014
Sweden,EGYPT,CAIRO,2459.0,1857.0,483.0,0.2064102564102564,2014
Germany,AFGHANISTAN,KABUL,2444.0,1320.0,1079.0,0.4497707378074198,2014
Germany,TRINIDAD AND TOBAGO,PORT OF SPAIN,2443.0,2418.0,4.0,0.0016515276630883,2014
Portugal,ALGERIA,ALGIERS,2438.0,2033.0,268.0,0.1164710995219469,2014
Sweden,ZAMBIA,LUSAKA,2435.0,2391.0,15.0,0.0062344139650872,2014
Netherlands,JORDAN,AMMAN,2431.0,2004.0,128.0,0.0600375234521576,2014
Poland,TURKEY,ANKARA,2431.0,2203.0,225.0,0.0926688632619439,2014
France,EQUATORIAL GUINEA,MALABO,2406.0,2176.0,229.0,0.0952182952182952,2014
France,MONGOLIA,ULAN BATOR,2405.0,2306.0,99.0,0.0411642411642411,2014
Portugal,INDIA,NEW DELHI,2392.0,2122.0,266.0,0.1113902847571189,2014
Sweden,MOROCCO,RABAT,2388.0,2001.0,390.0,0.1631116687578419,2014
Denmark,SINGAPORE,SINGAPORE,2381.0,2058.0,4.0,0.0019398642095053,2014
Austria,ALGERIA,ALGIERS,2367.0,2074.0,292.0,0.1234150464919695,2014
Belgium,SENEGAL,DAKAR,2366.0,1157.0,1156.0,0.4997838305231301,2014
Greece,NIGERIA,ABUJA,2363.0,1626.0,733.0,0.3107248834251802,2014
Hungary,THAILAND,BANGKOK,2363.0,2345.0,18.0,0.0076174354633939,2014
Belgium,COTE D'IVOIRE,ABIDJAN ,2344.0,1365.0,934.0,0.4062635928664637,2014
Switzerland,KENYA,NAIROBI,2326.0,2004.0,289.0,0.1260357610117749,2014
Austria,INDONESIA,JAKARTA,2307.0,2297.0,10.0,0.0043346337234503,2014
Poland,CHINA,GUANGZHOU (CANTON),2304.0,2279.0,21.0,0.0091304347826086,2014
Spain,GHANA,ACCRA,2300.0,1438.0,672.0,0.3184834123222749,2014
Denmark,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,2291.0,1645.0,555.0,0.2522727272727272,2014
Portugal,SENEGAL,DAKAR,2289.0,1251.0,1036.0,0.4529951902055094,2014
Belgium,KUWAIT,KUWAIT,2269.0,2151.0,64.0,0.0288939051918735,2014
Sweden,UNITED ARAB EMIRATES,ABU DHABI,2260.0,1474.0,669.0,0.3121791880541297,2014
Belgium,BURKINA FASO,OUAGADOUGOU,2239.0,1683.0,455.0,0.2128157156220767,2014
Portugal,INDIA,GOA,2234.0,2117.0,115.0,0.0515232974910394,2014
Greece,THAILAND,BANGKOK,2229.0,2153.0,76.0,0.0340960071781067,2014
Austria,LEBANON,BEIRUT,2227.0,2048.0,156.0,0.0707803992740471,2014
Hungary,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,2217.0,1899.0,307.0,0.1391659111514052,2014
Netherlands,INDIA,CHENNAI,2217.0,2021.0,187.0,0.0846920289855072,2014
Germany,UGANDA,KAMPALA,2211.0,1690.0,388.0,0.1867179980750722,2014
Lithuania,KAZAKHSTAN,ASTANA,2193.0,2128.0,23.0,0.0106927010692701,2014
Germany,HONG KONG S.A.R.,HONG KONG,2192.0,2101.0,6.0,0.0028476506881822,2014
Poland,"MOLDOVA, REPUBLIC OF",CHISINAU,2188.0,2042.0,146.0,0.0667276051188299,2014
Switzerland,PERU,LIMA,2174.0,2016.0,158.0,0.0726770929162833,2014
Denmark,USA,"NEW YORK, NY",2160.0,2058.0,3.0,0.0014556040756914,2014
Czech Republic,SOUTH AFRICA,PRETORIA,2147.0,2089.0,56.0,0.0261072261072261,2014
Spain,LIBYAN ARAB JAMAHIRIYA,TRIPOLI,2147.0,1319.0,201.0,0.1322368421052631,2014
Greece,CYPRUS,NICOSIA,2111.0,2035.0,76.0,0.0360018948365703,2014
France,USA,"MIAMI, FL",2102.0,2080.0,19.0,0.0090519294902334,2014
France,USA,"LOS ANGELES, CA",2096.0,2088.0,8.0,0.0038167938931297,2014
France,JAPAN,TOKYO,2090.0,2030.0,46.0,0.0221579961464354,2014
France,ETHIOPIA,ADDIS ABEBA,2060.0,1806.0,247.0,0.1203117389186556,2014
Finland,UNITED KINGDOM,LONDON,2058.0,2013.0,24.0,0.0117820324005891,2014
Czech Republic,PHILIPPINES,MANILA,2052.0,1990.0,62.0,0.030214424951267,2014
Norway,AZERBAIJAN,BAKU,2048.0,1843.0,205.0,0.1000976562499999,2014
Germany,"MOLDOVA, REPUBLIC OF",CHISINAU,2047.0,1996.0,51.0,0.024914509037616,2014
Italy,GABON,LIBREVILLE,2037.0,1757.0,183.0,0.0943298969072164,2014
Austria,PHILIPPINES,MANILA,2008.0,1901.0,107.0,0.0532868525896414,2014
Norway,"IRAN, ISLAMIC REPUBLIC OF",TEHERAN,2005.0,1350.0000000000002,655.0,0.3266832917705735,2014
Poland,UZBEKISTAN,TASHKENT,2004.0,1893.0,99.0,0.0496987951807228,2014
Netherlands,SINGAPORE,SINGAPORE,2000.0,1995.0,1.0,0.000501002004008,2014
Italy,ERITREA,ASMARA,1988.0,1193.0,763.0,0.390081799591002,2014
France,USA,"BOSTON, MA",1987.0,1979.0,2.0,0.0010095911155981,2014
Switzerland,USA,"SAN FRANCISCO, CA",1985.0,1968.0,9.0,0.0045523520485584,2014
Denmark,UNITED ARAB EMIRATES,DUBAI,1977.0,1743.0,91.0,0.049618320610687,2014
Poland,RUSSIAN FEDERATION,IRKUTSK,1973.0,1969.0,4.0,0.0020273694880892,2014
Belgium,VIET NAM,HO CHI MINH,1966.0,1808.0,115.0,0.0598023920956838,2014
Spain,IRELAND,DUBLIN,1965.0,1853.0,12.0,0.0064343163538873,2014
Germany,YEMEN,SANA'A,1963.0,1699.0,145.0,0.0786334056399132,2014
Spain,USA,"WASHINGTON, DC",1954.0,1861.0,0.0,0.0,2014
Latvia,TURKEY,ANKARA,1942.0,1818.0,101.0,0.0526315789473684,2014
France,IRELAND,DUBLIN,1938.0,1868.0,70.0,0.0361197110423116,2014
