reporting_year,reporting_state,consulate_country,consulate_country_region,consulate_country_income_group,consulate_city,visitor_visa_applications,visitor_visa_issued,visitor_visa_not_issued,visitor_visa_refusal_rate
2021,Italy,Georgia,Europe & Central Asia,Upper middle income,TBILISI,23,23,0,0.0
2021,Italy,Germany,Europe & Central Asia,High income,FRANKFURT/MAIN,25,24,1,0.04
2021,Italy,Ghana,Sub-Saharan Africa,Lower middle income,ACCRA,991,412,574,0.5821501014198783
2021,Italy,Greece,Europe & Central Asia,High income,ATHENS,2,2,0,0.0
2021,Italy,Guatemala,Latin America & Caribbean,Upper middle income,GUATEMALA CITY,4,4,0,0.0
2021,Italy,Italy,Europe & Central Asia,High income,VATICAN CITY,3,0,0,
2021,Italy,China,East Asia & Pacific,Upper middle income,HONG KONG,86,83,3,0.03488372093023256
2021,Italy,Hungary,Europe & Central Asia,High income,BUDAPEST,4,3,1,0.25
2021,Italy,India,South Asia,Lower middle income,KOLKATA,689,536,153,0.2220609579100145
2021,Italy,India,South Asia,Lower middle income,MUMBAI,4428,3782,646,0.14588979223125564
2021,Italy,India,South Asia,Lower middle income,NEW DELHI,2275,1230,1042,0.4586267605633803
2021,Italy,Indonesia,East Asia & Pacific,Upper middle income,JAKARTA,4673,4630,43,0.00920179756045367
2021,Italy,"Iran, Islamic Rep.",Middle East & North Africa,Lower middle income,TEHERAN,3167,2880,178,0.058207979071288427
2021,Italy,Iraq,Middle East & North Africa,Upper middle income,BAGHDAD,671,466,205,0.3055141579731744
2021,Italy,Iraq,Middle East & North Africa,Upper middle income,ERBIL,354,118,188,0.6143790849673203
2021,Italy,Ireland,Europe & Central Asia,High income,DUBLIN,536,532,4,0.007462686567164179
2021,Italy,Israel,Middle East & North Africa,High income,JERUSALEM,556,512,31,0.0570902394106814
2021,Italy,Israel,Middle East & North Africa,High income,TEL AVIV,168,159,9,0.05357142857142857
2021,Italy,Japan,East Asia & Pacific,High income,OSAKA,35,34,1,0.02857142857142857
2021,Italy,Japan,East Asia & Pacific,High income,TOKYO,99,96,3,0.030303030303030304
2021,Italy,Jordan,Middle East & North Africa,Lower middle income,AMMAN,1533,1087,407,0.27242302543507363
2021,Italy,Kazakhstan,Europe & Central Asia,Upper middle income,NUR-SULTAN,1478,1285,164,0.1131815044858523
2021,Italy,Kenya,Sub-Saharan Africa,Lower middle income,NAIROBI,1056,958,95,0.09021842355175688
2021,Italy,Kosovo,Europe & Central Asia,Upper middle income,PRISTINA,1400,1337,63,0.045
2021,Italy,Kuwait,Middle East & North Africa,High income,KUWAIT CITY,1388,1370,18,0.012968299711815562
2021,Italy,Lebanon,Middle East & North Africa,Lower middle income,BEIRUT,3127,2425,521,0.17684996605566872
2021,Italy,Libya,Middle East & North Africa,Upper middle income,TRIPOLI,4264,3383,650,0.1611703446565832
2021,Italy,Malaysia,East Asia & Pacific,Upper middle income,KUALA LUMPUR,26,25,1,0.038461538461538464
2021,Italy,Malta,Middle East & North Africa,High income,VALETTA,10,9,0,0.0
2021,Italy,Mexico,Latin America & Caribbean,Upper middle income,MEXICO CITY,27,26,0,0.0
2021,Italy,Moldova,Europe & Central Asia,Upper middle income,CHISINAU,48,46,1,0.02127659574468085
2021,Italy,Mongolia,East Asia & Pacific,Lower middle income,ULAN BATOR,192,159,33,0.171875
2021,Italy,Montenegro,Europe & Central Asia,Upper middle income,PODGORICA,32,31,1,0.03125
2021,Italy,Morocco,Middle East & North Africa,Lower middle income,CASABLANCA,3639,2084,1515,0.42095026396221175
2021,Italy,Morocco,Middle East & North Africa,Lower middle income,RABAT,627,550,77,0.12280701754385964
2021,Italy,Mozambique,Sub-Saharan Africa,Low income,MAPUTO,199,194,4,0.020202020202020204
2021,Italy,Myanmar,East Asia & Pacific,Lower middle income,YANGON,307,306,1,0.003257328990228013
2021,Italy,Netherlands,Europe & Central Asia,High income,AMSTERDAM,3,3,0,0.0
2021,Italy,New Zealand,East Asia & Pacific,High income,WELLINGTON,8,7,1,0.125
2021,Italy,Nigeria,Sub-Saharan Africa,Lower middle income,ABUJA,269,260,5,0.018867924528301886
2021,Italy,Nigeria,Sub-Saharan Africa,Lower middle income,LAGOS,1360,935,420,0.30996309963099633
2021,Italy,North Macedonia,Europe & Central Asia,Upper middle income,SKOPJE,12,10,2,0.16666666666666666
2021,Italy,Norway,Europe & Central Asia,High income,OSLO,6,5,1,0.16666666666666666
2021,Italy,Oman,Middle East & North Africa,High income,MUSCAT,278,272,6,0.02158273381294964
2021,Italy,Pakistan,South Asia,Lower middle income,ISLAMABAD,1727,1318,340,0.20506634499396864
2021,Italy,Pakistan,South Asia,Lower middle income,KARACHI,570,487,77,0.13652482269503546
2021,Italy,Panama,Latin America & Caribbean,High income,PANAMA CITY,1406,1199,207,0.14722617354196302
2021,Italy,Paraguay,Latin America & Caribbean,Upper middle income,ASUNCION,5,5,0,0.0
2021,Italy,Peru,Latin America & Caribbean,Upper middle income,LIMA,3,3,0,0.0
2021,Italy,Philippines,East Asia & Pacific,Lower middle income,MANILA,5726,5561,164,0.028646288209606987
2021,Italy,Poland,Europe & Central Asia,High income,WARSAW,3,3,0,0.0
2021,Italy,Qatar,Middle East & North Africa,High income,DOHA,4132,3819,195,0.04857997010463378
2021,Italy,Romania,Europe & Central Asia,High income,BUCHAREST,130,122,8,0.06153846153846154
2021,Italy,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,57911,55872,1985,0.034308726688214046
2021,Italy,Russian Federation,Europe & Central Asia,Upper middle income,ST PETERSBURG,8146,8022,119,0.014617368873602751
2021,Italy,San Marino,Europe & Central Asia,High income,SAN MARINO,145,143,2,0.013793103448275862
2021,Italy,Saudi Arabia,Middle East & North Africa,High income,JEDDAH,3707,3525,182,0.04909630428918263
2021,Italy,Saudi Arabia,Middle East & North Africa,High income,RIYADH,6261,5932,281,0.04522774826975696
2021,Italy,Senegal,Sub-Saharan Africa,Lower middle income,DAKAR,2759,2234,523,0.18969894813202756
2021,Italy,Serbia,Europe & Central Asia,Upper middle income,BELGRADE,69,68,1,0.014492753623188406
2021,Italy,Singapore,East Asia & Pacific,High income,SINGAPORE,497,477,20,0.04024144869215292
2021,Italy,Slovenia,Europe & Central Asia,High income,LJUBLJANA,1,1,0,0.0
2021,Italy,South Africa,Sub-Saharan Africa,Upper middle income,CAPE TOWN,1110,1090,20,0.018018018018018018
2021,Italy,South Africa,Sub-Saharan Africa,Upper middle income,JOHANNESBURG,1588,1468,120,0.07556675062972293
2021,Italy,South Africa,Sub-Saharan Africa,Upper middle income,PRETORIA,168,162,6,0.03571428571428571
2021,Italy,"Korea, Rep.",East Asia & Pacific,High income,SEOUL,51,42,9,0.17647058823529413
2021,Italy,Spain,Europe & Central Asia,High income,MADRID,26,24,1,0.04
2021,Italy,Sri Lanka,South Asia,Lower middle income,COLOMBO,126,112,14,0.1111111111111111
2021,Italy,Sudan,Sub-Saharan Africa,Low income,KHARTOUM,234,219,15,0.0641025641025641
2021,Italy,Switzerland,Europe & Central Asia,High income,GENEVA,10,10,0,0.0
2021,Italy,Switzerland,Europe & Central Asia,High income,LUGANO,2,2,0,0.0
2021,Italy,"Taiwan, China",East Asia & Pacific,High income,TAIPEI,7,5,2,0.2857142857142857
2021,Italy,Tanzania,Sub-Saharan Africa,Lower middle income,DAR ES SALAAM,318,277,41,0.1289308176100629
2021,Italy,Thailand,East Asia & Pacific,Upper middle income,BANGKOK,1236,1129,106,0.08582995951417004
2021,Italy,Tunisia,Middle East & North Africa,Lower middle income,TUNIS,4870,3765,1099,0.22594572368421054
2021,Italy,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,1982,1855,127,0.06407669021190716
2021,Italy,Türkiye,Europe & Central Asia,Upper middle income,ISTANBUL,14117,12925,1164,0.08261764497125416
2021,Italy,Türkiye,Europe & Central Asia,Upper middle income,IZMIR,3642,3439,203,0.055738605161998904
2021,Italy,Turkmenistan,Europe & Central Asia,Upper middle income,ASHGABAT,107,107,0,0.0
2021,Italy,Uganda,Sub-Saharan Africa,Low income,KAMPALA,618,523,95,0.15372168284789645
2021,Italy,Ukraine,Europe & Central Asia,Lower middle income,KYIV,507,407,93,0.186
2021,Italy,United Arab Emirates,Middle East & North Africa,High income,ABU DHABI,2343,1665,678,0.2893725992317542
2021,Italy,United Arab Emirates,Middle East & North Africa,High income,DUBAI,5776,4409,1367,0.23666897506925208
2021,Italy,United Kingdom,Europe & Central Asia,High income,EDINBURGH,157,154,1,0.0064516129032258064
2021,Italy,United Kingdom,Europe & Central Asia,High income,LONDON,4623,4305,318,0.06878650227125244
2021,Italy,Uruguay,Latin America & Caribbean,High income,MONTEVIDEO,8,8,0,0.0
2021,Italy,United States,North America,High income,BOSTON,150,141,9,0.06
2021,Italy,United States,North America,High income,CHICAGO,173,169,4,0.023121387283236993
2021,Italy,United States,North America,High income,DETROIT,163,161,2,0.012269938650306749
2021,Italy,United States,North America,High income,HOUSTON,301,292,9,0.029900332225913623
2021,Italy,United States,North America,High income,LOS ANGELES,260,259,1,0.0038461538461538464
2021,Italy,United States,North America,High income,MIAMI,272,255,17,0.0625
2021,Italy,United States,North America,High income,NEW YORK,500,491,9,0.018
2021,Italy,United States,North America,High income,PHILADELPHIA,128,124,4,0.03125
2021,Italy,United States,North America,High income,SAN FRANCISCO,645,638,6,0.009316770186335404
2021,Italy,United States,North America,High income,WASHINGTON,112,111,1,0.008928571428571428
2021,Italy,Uzbekistan,Europe & Central Asia,Lower middle income,TASHKENT,1679,1573,102,0.0608955223880597
2021,Italy,"Venezuela, RB",Latin America & Caribbean,nan,CARACAS,6,6,0,0.0
2021,Italy,Vietnam,East Asia & Pacific,Lower middle income,HANOI,60,58,2,0.03333333333333333
2021,Italy,Vietnam,East Asia & Pacific,Lower middle income,HO-CHI MINH CITY,99,90,9,0.09090909090909091
2021,Italy,Zambia,Sub-Saharan Africa,Lower middle income,LUSAKA,109,105,4,0.03669724770642202
2021,Italy,Zimbabwe,Sub-Saharan Africa,Lower middle income,HARARE,163,124,4,0.03125
2021,Latvia,Azerbaijan,Europe & Central Asia,Upper middle income,BAKU,1279,1197,80,0.06264682850430697
2021,Latvia,Belarus,Europe & Central Asia,Upper middle income,MINSK,411,410,1,0.0024330900243309003
2021,Latvia,Belarus,Europe & Central Asia,Upper middle income,VITEBSK,3321,3296,20,0.006031363088057901
2021,Latvia,Canada,North America,High income,OTTAWA,14,13,1,0.07142857142857142
2021,Latvia,China,East Asia & Pacific,Upper middle income,BEIJING,73,72,0,0.0
2021,Latvia,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,24,23,0,0.0
2021,Latvia,Georgia,Europe & Central Asia,Upper middle income,TBILISI,58,43,1,0.022727272727272728
2021,Latvia,India,South Asia,Lower middle income,NEW DELHI,52,37,14,0.27450980392156865
2021,Latvia,Israel,Middle East & North Africa,High income,TEL AVIV,1,0,0,
2021,Latvia,Kazakhstan,Europe & Central Asia,Upper middle income,NUR-SULTAN,557,550,5,0.009009009009009009
2021,Latvia,Russian Federation,Europe & Central Asia,Upper middle income,KALININGRAD,1673,1651,0,0.0
2021,Latvia,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,3538,3510,8,0.0022740193291642978
2021,Latvia,Russian Federation,Europe & Central Asia,Upper middle income,PSKOV,952,947,1,0.0010548523206751054
2021,Latvia,Russian Federation,Europe & Central Asia,Upper middle income,ST PETERSBURG,1876,1854,5,0.0026896180742334587
2021,Latvia,Sweden,Europe & Central Asia,High income,STOCKHOLM,1,1,0,0.0
2021,Latvia,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,448,284,149,0.3441108545034642
2021,Latvia,Ukraine,Europe & Central Asia,Lower middle income,KYIV,353,322,14,0.041666666666666664
2021,Latvia,United Arab Emirates,Middle East & North Africa,High income,ABU DHABI,90,52,36,0.4090909090909091
2021,Latvia,United Kingdom,Europe & Central Asia,High income,LONDON,357,284,61,0.17681159420289855
2021,Latvia,United States,North America,High income,WASHINGTON,33,25,0,0.0
2021,Latvia,Uzbekistan,Europe & Central Asia,Lower middle income,TASHKENT,1653,1401,186,0.11720226843100189
2021,Lithuania,Armenia,Europe & Central Asia,Upper middle income,YEREVAN,449,436,6,0.013574660633484163
2021,Lithuania,Azerbaijan,Europe & Central Asia,Upper middle income,BAKU,432,390,38,0.08878504672897196
2021,Lithuania,Belarus,Europe & Central Asia,Upper middle income,GRODNO,889,883,0,0.0
2021,Lithuania,Belarus,Europe & Central Asia,Upper middle income,MINSK,6294,6254,8,0.0012775471095496647
2021,Lithuania,Canada,North America,High income,OTTAWA,3,1,1,0.5
2021,Lithuania,China,East Asia & Pacific,Upper middle income,BEIJING,3,3,0,0.0
2021,Lithuania,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,211,180,11,0.05759162303664921
2021,Lithuania,Georgia,Europe & Central Asia,Upper middle income,TBILISI,20,20,0,0.0
2021,Lithuania,India,South Asia,Lower middle income,NEW DELHI,174,149,23,0.13372093023255813
2021,Lithuania,Ireland,Europe & Central Asia,High income,DUBLIN,49,48,1,0.02040816326530612
2021,Lithuania,Israel,Middle East & North Africa,High income,TEL AVIV,10,10,0,0.0
2021,Lithuania,Japan,East Asia & Pacific,High income,TOKYO,5,4,0,0.0
2021,Lithuania,Kazakhstan,Europe & Central Asia,Upper middle income,ALMATY,3469,3078,405,0.11627906976744186
2021,Lithuania,Kazakhstan,Europe & Central Asia,Upper middle income,NUR-SULTAN,12,12,0,0.0
2021,Lithuania,Russian Federation,Europe & Central Asia,Upper middle income,KALININGRAD,6325,6300,50,0.007874015748031496
2021,Lithuania,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,4410,4303,82,0.018700114025085517
2021,Lithuania,Russian Federation,Europe & Central Asia,Upper middle income,SOVETSK,78,78,0,0.0
2021,Lithuania,Russian Federation,Europe & Central Asia,Upper middle income,ST PETERSBURG,802,781,13,0.0163727959697733
2021,Lithuania,South Africa,Sub-Saharan Africa,Upper middle income,PRETORIA,37,37,0,0.0
2021,Lithuania,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,473,409,35,0.07882882882882883
2021,Lithuania,Ukraine,Europe & Central Asia,Lower middle income,KYIV,64,54,6,0.1
2021,Lithuania,United Arab Emirates,Middle East & North Africa,High income,ABU DHABI,103,102,0,0.0
2021,Lithuania,United Kingdom,Europe & Central Asia,High income,LONDON,408,398,4,0.009950248756218905
2021,Lithuania,United States,North America,High income,CHICAGO,44,43,0,0.0
2021,Luxembourg,Austria,Europe & Central Asia,High income,VIENNA,3,3,0,0.0
2021,Luxembourg,China,East Asia & Pacific,Upper middle income,BEIJING,49,44,3,0.06382978723404255
2021,Luxembourg,China,East Asia & Pacific,Upper middle income,SHANGHAI,27,26,0,0.0
2021,Luxembourg,Germany,Europe & Central Asia,High income,BERLIN,2,2,0,0.0
2021,Luxembourg,India,South Asia,Lower middle income,NEW DELHI,270,264,0,0.0
2021,Luxembourg,Italy,Europe & Central Asia,High income,ROME,20,17,0,0.0
2021,Luxembourg,Japan,East Asia & Pacific,High income,TOKYO,1,1,0,0.0
2021,Luxembourg,Luxembourg,Europe & Central Asia,High income,LUXEMBOURG,31,22,0,0.0
2021,Luxembourg,Poland,Europe & Central Asia,High income,WARSAW,3,3,0,0.0
2021,Luxembourg,Portugal,Europe & Central Asia,High income,LISBON,6,4,2,0.3333333333333333
2021,Luxembourg,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,960,949,3,0.0031512605042016808
2021,Luxembourg,Spain,Europe & Central Asia,High income,MADRID,2,2,0,0.0
2021,Luxembourg,Switzerland,Europe & Central Asia,High income,BERN,1,1,0,0.0
2021,Luxembourg,Switzerland,Europe & Central Asia,High income,GENEVA,2,2,0,0.0
2021,Luxembourg,Thailand,East Asia & Pacific,Upper middle income,BANGKOK,53,47,4,0.0784313725490196
2021,Luxembourg,Türkiye,Europe & Central Asia,Upper middle income,ANKARA,640,611,6,0.009724473257698542
2021,Luxembourg,United Arab Emirates,Middle East & North Africa,High income,ABU DHABI,122,107,8,0.06956521739130435
2021,Luxembourg,United Kingdom,Europe & Central Asia,High income,LONDON,126,118,3,0.024793388429752067
2021,Luxembourg,United States,North America,High income,NEW YORK,32,30,0,0.0
2021,Luxembourg,United States,North America,High income,SAN FRANCISCO,18,18,0,0.0
2021,Luxembourg,United States,North America,High income,WASHINGTON,15,15,0,0.0
2021,Malta,Algeria,Middle East & North Africa,Lower middle income,ALGIERS,1,0,0,
2021,Malta,Australia,East Asia & Pacific,High income,CANBERRA,4,4,0,0.0
2021,Malta,Canada,North America,High income,TORONTO,2,2,0,0.0
2021,Malta,China,East Asia & Pacific,Upper middle income,BEIJING,542,454,78,0.14661654135338345
2021,Malta,China,East Asia & Pacific,Upper middle income,SHANGHAI,321,299,13,0.041666666666666664
2021,Malta,"Egypt, Arab Rep.",Middle East & North Africa,Lower middle income,CAIRO,87,75,12,0.13793103448275862
2021,Malta,India,South Asia,Lower middle income,NEW DELHI,72,64,8,0.1111111111111111
2021,Malta,Israel,Middle East & North Africa,High income,TEL AVIV,23,20,2,0.09090909090909091
2021,Malta,Kuwait,Middle East & North Africa,High income,KUWAIT CITY,48,48,0,0.0
2021,Malta,Libya,Middle East & North Africa,Upper middle income,TRIPOLI,495,426,64,0.1306122448979592
2021,Malta,Russian Federation,Europe & Central Asia,Upper middle income,MOSCOW,81,70,10,0.125
2021,Malta,Saudi Arabia,Middle East & North Africa,High income,RIYADH,146,137,8,0.05517241379310345
2021,Malta,Tunisia,Middle East & North Africa,Lower middle income,TUNIS,41,40,1,0.024390243902439025
2021,Malta,Türkiye,Europe & Central Asia,Upper middle income,ISTANBUL,1126,907,206,0.18508535489667566
2021,Malta,United Arab Emirates,Middle East & North Africa,High income,ABU DHABI,451,199,248,0.5548098434004475
2021,Malta,United Kingdom,Europe & Central Asia,High income,LONDON,816,779,37,0.04534313725490196
2021,Malta,United States,North America,High income,NEW YORK,12,8,2,0.2
2021,Malta,United States,North America,High income,WASHINGTON,27,25,2,0.07407407407407407
2021,Netherlands,Afghanistan,South Asia,Low income,KABUL,37,25,3,0.10714285714285714
2021,Netherlands,Algeria,Middle East & North Africa,Lower middle income,ALGIERS,310,232,59,0.2027491408934708
2021,Netherlands,Angola,Sub-Saharan Africa,Lower middle income,LUANDA,252,112,132,0.5409836065573771
2021,Netherlands,Argentina,Latin America & Caribbean,Upper middle income,BUENOS AIRES,8,5,1,0.16666666666666666
2021,Netherlands,Australia,East Asia & Pacific,High income,SYDNEY,55,36,12,0.25
